#Ejercicio,Org.,Econ.,Denominación,Previsiones Iniciales,Modificaciones de previsiones,Previsiones Definitivas,Derechos reconocidos
2014.0,,11200,Impuesto sobre Bienes Inmuebles Rústica,685.0,0.0,685.0,681.69
2014.0,,11300,Impuesto sobre Bienes Inmuebles Nat. Urbana,3365000.0,0.0,3365000.0,3410014.69
2014.0,,11500,Impuesto sobre Vehiculos de Tracción Mecanica,800000.0,0.0,800000.0,857611.66
2014.0,,11600,Impuesto Incremento Valor Terrenos Urbanos,300000.0,0.0,300000.0,1026999.02
2014.0,,13000,Impuesto sobre Actividades Económicas,75000.0,0.0,75000.0,96375.03
2014.0,,29000,"Impuesto sobre Construcciones, Instalaciones y Obr",90000.0,0.0,90000.0,109090.94
2014.0,,30000,Tasa Suministro de Agua Potable a Domici,350000.0,0.0,350000.0,338302.14
2014.0,,30100,Tasa  Licencia  y Servicio de Alcantarillado,310000.0,0.0,310000.0,333088.51
2014.0,,30200,Tasa Servicio de Recogida de  Basuras,472500.0,0.0,472500.0,471599.94
2014.0,,31000,Tasa por Servicios Sanitario de Protección Civil ,1500.0,0.0,1500.0,678.1
2014.0,,31305,Tasa Talleres Biblioteca,1200.0,0.0,1200.0,1236.95
2014.0,,31900,Tasa de Servicios Funerarios y Cementerios,14000.0,0.0,14000.0,14270.0
2014.0,,32100,Tasa  Licencias Urbanisticas,75000.0,0.0,75000.0,94173.78
2014.0,,32200,Tasa por Licencia de Primera Ocupación ,0.0,0.0,0.0,578.1
2014.0,,32300,Tasa Licencia de Apertura y Actividad,20000.0,0.0,20000.0,17983.9
2014.0,,32500,Tasa Expedición de Documentos,5000.0,0.0,5000.0,3041.31
2014.0,,32600,Tasa Retirada de Vehiculos de la Vía Pública,15000.0,0.0,15000.0,30428.55
2014.0,,33000,Tasa  Aparcamiento  Regulado ,6000.0,0.0,6000.0,4713.95
2014.0,,33100,"Tasa  Uso Suelo, Enrtrada de Vehículos Aceras",15000.0,0.0,15000.0,14076.59
2014.0,,33200,"Tasa  Uso Suelo, Subsuelo y Vuelo Compañias Sumini",115000.0,0.0,115000.0,198319.62
2014.0,,33600,Tasa  Venta Ambulante Semanal,20000.0,0.0,20000.0,18879.49
2014.0,,33601,"Tasa  Uso Suelo, con Mesas y sillas  finalidad luc",27000.0,0.0,27000.0,27746.03
2014.0,,33602,"Tasa  Uso Suelo, con Contenedores y Meterial Const",4000.0,0.0,4000.0,4758.67
2014.0,,33800,Compensación Telefónica de España SA,45000.0,0.0,45000.0,31143.98
2014.0,,33900,Tasa por Utilización de Instalaciones Municipales,4000.0,0.0,4000.0,4526.0
2014.0,,34200,Servicios  Escuelas impartidas en Casa de Cultura,170000.0,0.0,170000.0,158891.78
2014.0,,34203,Prec Publicos Actividades Serv Sociales,2500.0,0.0,2500.0,1593.0
2014.0,,34300,Precio P. Actividades Cursos Deportivos,415000.0,0.0,415000.0,483598.88
2014.0,,34301,Precio P. Actividades Cursos Piscina Municipal,120000.0,0.0,120000.0,50412.0
2014.0,,34302,Precio P. Uso de Instalaciones Deportivas,70000.0,0.0,70000.0,72741.79
2014.0,,34303,Precio P. Uso de Instalaciones Piscina Municipal,70000.0,0.0,70000.0,49064.92
2014.0,,34400,Preci Patrimonial Ferias Comercio Local ,17000.0,0.0,17000.0,8567.0
2014.0,,34401,Prec Publico Fiestas Locales,75000.0,0.0,75000.0,60175.33
2014.0,,34403,Entradas Teatro Municipal ,27000.0,0.0,27000.0,50369.27
2014.0,,34900,Convenio Ecoembes Basura selectiva,60000.0,0.0,60000.0,77039.81
2014.0,,38901,Reintegro de Gastos,0.0,0.0,0.0,23467.87
2014.0,,38902,Reintegro de Gastos Cerrados,0.0,0.0,0.0,8376.71
2014.0,,39120,Multas por infracciones Ordenanza de Circulación,0.0,0.0,0.0,-90.0
2014.0,,39190,Multas Administrativas Generales,70000.0,0.0,70000.0,65456.15
2014.0,,39211,Recargos de Apremio,65000.0,0.0,65000.0,75105.43
2014.0,,39300,Intereses de Demora,45000.0,0.0,45000.0,42922.29
2014.0,,39301,Reintegro de Gastos Procedimientos Ejecutivos,10000.0,0.0,10000.0,9000.32
2014.0,,39610,Cuotas de Urbanización Iniciativa Pública,0.0,809795.34,809795.34,56436.7
2014.0,,39900,Imprevistos,500.0,0.0,500.0,2547.35
2014.0,,42000,Participación Tributos del Estado,1800000.0,0.0,1800000.0,1878230.84
2014.0,,42090,Transferencias Juzgado de paz y Otros,3750.0,0.0,3750.0,166.45
2014.0,,45002,Transferencias Corrientes Comunidad de Madrid,145000.0,5000.0,150000.0,117866.58
2014.0,,45003,Transferencias Corrientes Comunidad Madrid BESCAM,714480.0,0.0,714480.0,690731.19
2014.0,,45004,Transferencias Corrientes Comunidad Madrid PRISMA,342631.86,0.0,342631.86,126940.4
2014.0,,48000,Aportaciones Privadas sin animo de lucro,100.0,0.0,100.0,8982.0
2014.0,,48001,Aportaciones Privadas Juventud,100.0,0.0,100.0,0.0
2014.0,,48002,Aportaciones Privadas Deportes,100.0,900.0,1000.0,0.0
2014.0,,52000,Intereses de Depósito ,1000.0,0.0,1000.0,243.15
2014.0,,54100,Producto Arrendamiento de fincas urbanas,5500.0,0.0,5500.0,9534.35
2014.0,,54101,Explotacion Bares e Instalaciones Municipales,1000.0,0.0,1000.0,0.0
2014.0,,54200,Poligono Ganadero y Pastos,9200.0,0.0,9200.0,3081.21
2014.0,,54909,Aprovechamiento de Lotes de Madera,0.0,0.0,0.0,200.0
2014.0,,55000,Concesiones Administrativas,400000.0,0.0,400000.0,396828.95
2014.0,,55400,Aprovechamientos Cinegéticos,2700.0,0.0,2700.0,2695.88
2014.0,,55401,Ocupaciones Monte de U.P  y Aprovechamientos Fores,32000.0,0.0,32000.0,39669.17
2014.0,,60000,Enajenacion de Solares  y Terrenos Urbanos,720000.0,0.0,720000.0,119751.66
2014.0,,75002,Transferencias de Capital Comunidad de Madrid,0.0,29159.83,29159.83,0.0
2014.0,,87002,Remanentes de Crédito Financiación Afectada Patri,0.0,572565.02,572565.02,0.0
#,,,,11525446.86,1417420.19,12942867.05,11800917.07
